ID,latitude,longitude
23891,48.139631,11.518819
23892,48.139631,11.518819
23893,48.139631,11.518819
23896,48.139191,11.51934
23900,48.141161,11.518375
23901,48.141161,11.518375
23902,48.141161,11.518375
23905,48.138957,11.519707
23906,48.138681,11.520108
23907,48.138681,11.520108
23908,48.138345,11.520511
23910,48.138345,11.520511
23912,48.13784,11.52088
23913,48.13784,11.52088
23914,48.13784,11.52088
23915,48.13784,11.52088
23916,48.13784,11.52088
23918,48.13784,11.52088
23919,48.140618,11.518254
23921,48.140618,11.518254
23922,48.140618,11.518254
23924,48.140188,11.518806
23926,48.136263,11.523273
23927,48.136129,11.523555
23928,48.136129,11.523555
23929,48.140188,11.518806
23930,48.140188,11.518806
23931,48.140188,11.518806
23932,48.140467,11.518192
23933,48.140467,11.518192
23934,48.140467,11.518192
23935,48.135993,11.523653
23937,48.135993,11.523653
23938,48.140517,11.517698
23944,48.131455,11.605277
23945,48.131219,11.605283
23946,48.131219,11.605283
23948,48.131011,11.604811
23949,48.131011,11.604811
23950,48.131011,11.604811
23954,48.130813,11.604831
23955,48.130813,11.604831
23956,48.130813,11.604831
23957,48.130813,11.604831
23960,48.130813,11.604831
23962,48.130037,11.605309
23963,48.130037,11.605309
23965,48.129897,11.605329
23966,48.129663,11.604923
23968,48.129663,11.604923
23969,48.129663,11.604923
23970,48.129663,11.604923
23971,48.129663,11.604923
23972,48.129663,11.604923
23973,48.129569,11.605582
23979,48.131011,11.604811
23980,48.130198,11.605272
23981,48.129553,11.605022
23987,48.148384,11.542666
23990,48.150018,11.542912
23992,48.148765,11.542591
23993,48.148765,11.542591
23994,48.148765,11.542591
23996,48.148384,11.542666
23997,48.148384,11.542666
23999,48.148417,11.543503
24000,48.148417,11.543503
24001,48.148252,11.542998
24003,48.150022,11.543185
24004,48.148343,11.543653
24005,48.148343,11.543653
24006,48.148221,11.543886
24008,48.148221,11.543886
24009,48.148221,11.543886
24010,48.148221,11.543886
24011,48.148221,11.543886
24013,48.148221,11.543886
24014,48.148221,11.543886
24015,48.148221,11.543886
24017,48.148131,11.544003
24018,48.148131,11.544003
24019,48.148005,11.543694
24020,48.148005,11.543694
24021,48.147914,11.543811
24027,48.14979,11.543116
24028,48.14979,11.543116
24030,48.149529,11.542622
24031,48.149529,11.542622
24032,48.149529,11.542622
24033,48.149529,11.542622
24035,48.148131,11.544003
24037,48.161001,11.572524
24038,48.161001,11.572524
24040,48.161278,11.571448
24041,48.161278,11.571448
24043,48.161498,11.571312
24044,48.161498,11.571312
24045,48.161381,11.570723
24046,48.161381,11.570723
24047,48.161381,11.570723
24048,48.161381,11.570723
24049,48.161381,11.570723
24050,48.161381,11.570723
24051,48.161381,11.570723
24052,48.161381,11.570723
24053,48.161381,11.570723
24054,48.161381,11.570723
24055,48.161381,11.570723
24056,48.161381,11.570723
24057,48.161381,11.570723
24062,48.161481,11.570483
24063,48.161481,11.570483
24065,48.161687,11.570365
24067,48.161526,11.570225
24068,48.16178,11.570089
24071,48.161068,11.572271
24072,48.161068,11.572271
24073,48.161068,11.572271
24074,48.161119,11.572128
24075,48.161001,11.572524
24076,48.081694,11.522001
24083,48.081694,11.522001
24084,48.081133,11.521367
24085,48.083936,11.526847
24086,48.083936,11.526847
24087,48.10386,11.54408
24088,48.10386,11.54408
24089,48.10386,11.54408
24090,48.103988,11.543606
24092,48.103988,11.543606
24093,48.103907,11.543624
24095,48.103273,11.544139
24096,48.103273,11.544139
24097,48.103566,11.543884
24098,48.103001,11.543693
24099,48.103001,11.543693
24101,48.10102,11.544464
24102,48.10102,11.544464
24103,48.101579,11.543802
24104,48.101579,11.543802
24107,48.101579,11.543802
24109,48.10133,11.543928
24110,48.10133,11.543928
24111,48.101217,11.543499
24112,48.101217,11.543499
24113,48.104623,11.543662
24114,48.100664,11.544073
24115,48.104408,11.543603
24117,48.102378,11.543723
24118,48.10133,11.543928
24120,48.14679,11.594496
24121,48.14679,11.594496
24123,48.14679,11.594496
24124,48.147007,11.594688
24126,48.147007,11.594688
24129,48.145719,11.594148
24130,48.147744,11.595551
24131,48.145882,11.594292
24132,48.145882,11.594292
24133,48.145882,11.594292
24134,48.146128,11.594029
24135,48.146128,11.594029
24136,48.146128,11.594029
24139,48.14606,11.594469
24140,48.14606,11.594469
24142,48.146228,11.594586
24143,48.146228,11.594586
24187,48.171208,11.41377
24188,48.17105,11.413127
24216,48.129234,11.511119
24217,48.129234,11.511119
24218,48.129234,11.511119
24219,48.129129,11.511115
24220,48.129129,11.511115
24221,48.129379,11.510459
24222,48.129915,11.509507
24225,48.129379,11.510459
24226,48.129379,11.510459
24229,48.12963,11.508981
24231,48.108932,11.611641
24232,48.108782,11.611616
24233,48.108632,11.611621
24235,48.108632,11.611621
24237,48.109701,11.611744
24238,48.109701,11.611744
24240,48.109351,11.611734
24243,48.109009,11.61186
24244,48.109009,11.61186
24245,48.109009,11.61186
24246,48.109009,11.61186
24247,48.109009,11.61186
24249,48.109009,11.61186
24250,48.109009,11.61186
24251,48.109009,11.61186
24253,48.088628,11.482996
24256,48.090338,11.482002
24258,48.088799,11.482264
24259,48.088799,11.482264
24260,48.088799,11.482264
24261,48.088549,11.482034
24264,48.089621,11.480938
24265,48.088779,11.483123
24266,48.088779,11.483123
24267,48.088779,11.483123
24269,48.088529,11.482963
24270,48.088529,11.482963
24271,48.088529,11.482963
24273,48.088628,11.482996
24274,48.088628,11.482996
24275,48.088628,11.482996
24276,48.0886,11.483905
24277,48.0886,11.483905
24278,48.08833,11.483705
24279,48.08833,11.483705
24280,48.08833,11.483705
24281,48.088117,11.483549
24282,48.088117,11.483549
24283,48.088117,11.483549
24284,48.088381,11.484668
24285,48.088381,11.484668
24286,48.088381,11.484668
24287,48.088187,11.48452
24288,48.08924,11.481601
24289,48.08924,11.481601
24290,48.08924,11.481601
24292,48.088158,11.486089
24293,48.088158,11.486089
24294,48.088158,11.486089
24295,48.088158,11.486089
24296,48.088158,11.486089
24297,48.088158,11.486089
24300,48.088158,11.486089
24301,48.088158,11.486089
24302,48.089066,11.481598
24304,48.089066,11.481598
24306,48.08874,11.481321
24307,48.08874,11.481321
24308,48.08874,11.481321
24309,48.088158,11.486089
24311,48.089567,11.482175
24312,48.088969,11.482434
24313,48.088969,11.482434
24314,48.088969,11.482434
24315,48.088969,11.482434
24317,48.088549,11.482034
24318,48.088549,11.482034
24319,48.088549,11.482034
24320,48.089621,11.480938
24321,48.089621,11.480938
24322,48.089621,11.480938
24323,48.089621,11.480938
24324,48.089621,11.480938
24325,48.089621,11.480938
24326,48.089621,11.480938
24327,48.089621,11.480938
24328,48.089621,11.480938
24329,48.089621,11.480938
24330,48.089621,11.480938
24331,48.089621,11.480938
24332,48.089621,11.480938
24333,48.089621,11.480938
24334,48.089621,11.480938
24335,48.089621,11.480938
24336,48.089621,11.480938
24337,48.088529,11.482963
24338,48.088117,11.483549
24340,48.088381,11.484668
24341,48.088381,11.484668
24342,48.088187,11.48452
24343,48.08924,11.481601
24344,48.08874,11.481321
24347,48.146325,11.512363
24349,48.146617,11.512586
24350,48.146617,11.512586
24351,48.146692,11.512222
24352,48.146692,11.512222
24356,48.145632,11.512413
24357,48.146375,11.511869
24358,48.145556,11.512974
24359,48.145556,11.512974
24360,48.145556,11.512974
24361,48.145556,11.512974
24362,48.145972,11.51119
24364,48.145563,11.509788
24365,48.145563,11.509788
24367,48.145269,11.511514
24368,48.145269,11.511514
24370,48.14528,11.51182
24373,48.14528,11.51182
24374,48.14633,11.513086
24376,48.14633,11.513086
24377,48.14633,11.513086
24381,48.14528,11.51213
24383,48.14528,11.51213
24385,48.14528,11.51213
24386,48.14525,11.51238
24387,48.14525,11.51238
24388,48.14525,11.51238
24389,48.14525,11.51238
24391,48.14525,11.51238
24392,48.14525,11.51238
24393,48.14525,11.51238
24394,48.14525,11.51238
24398,48.145246,11.512939
24399,48.145246,11.512939
24401,48.145246,11.512939
24404,48.145246,11.512939
24406,48.145246,11.512939
24409,48.145268,11.513134
24410,48.145268,11.513134
24411,48.145268,11.513134
24413,48.145268,11.513134
24415,48.145167,11.513252
24416,48.145167,11.513252
24417,48.145167,11.513252
24419,48.145215,11.513626
24421,48.145215,11.513626
24423,48.146567,11.51308
24424,48.145939,11.512488
24425,48.145939,11.512488
24426,48.143521,11.456824
24430,48.143228,11.456602
24431,48.143228,11.456602
24433,48.143228,11.456602
24434,48.143713,11.457352
24435,48.143713,11.457352
24436,48.143713,11.457352
24441,48.11322,11.538526
24442,48.11128,11.538611
24443,48.111215,11.538072
24447,48.111028,11.537994
24448,48.111028,11.537994
24450,48.153183,11.630447
24451,48.153214,11.630181
24452,48.153214,11.630181
24453,48.153202,11.630836
24455,48.153573,11.622666
24465,48.153638,11.618197
24466,48.15325,11.619811
24467,48.153289,11.627681
24468,48.153289,11.627681
24469,48.153289,11.627681
24472,48.15331,11.628438
24473,48.15331,11.628438
24474,48.15329,11.628635
24475,48.15326,11.628932
24476,48.153183,11.630447
24477,48.153183,11.630447
24478,48.153214,11.630181
24479,48.153214,11.630181
24480,48.153205,11.630733
24483,48.153202,11.630836
24486,48.153202,11.630836
24488,48.154126,11.635939
24490,48.154126,11.635939
24492,48.154354,11.636459
24494,48.154354,11.636459
24495,48.1546,11.635056
24496,48.1546,11.635056
24498,48.1546,11.635056
24499,48.1546,11.635056
24500,48.1546,11.635056
24503,48.155153,11.635801
24504,48.155937,11.637364
24511,48.155474,11.637948
24513,48.155832,11.637581
24515,48.155832,11.637581
24517,48.155832,11.637581
24522,48.156314,11.638484
24523,48.156314,11.638484
24524,48.156314,11.638484
24525,48.156314,11.638484
24526,48.155882,11.640161
24527,48.15641,11.638409
24528,48.15641,11.638409
24529,48.156072,11.640275
24530,48.156366,11.638928
24531,48.156366,11.638928
24532,48.156366,11.638928
24533,48.156366,11.638928
24534,48.156366,11.638928
24535,48.156252,11.641207
24536,48.156252,11.641207
24538,48.156875,11.640388
24540,48.157131,11.642607
24541,48.157131,11.642607
24542,48.157131,11.642607
24543,48.157131,11.642607
24548,48.15325,11.619811
24549,48.15325,11.619811
24550,48.15325,11.619811
24551,48.15325,11.619811
24552,48.15325,11.619811
24555,48.153345,11.62791
24557,48.153183,11.630447
24558,48.153205,11.630733
24559,48.153202,11.630836
24560,48.1546,11.635056
24561,48.1546,11.635056
24564,48.15641,11.638409
24565,48.15641,11.638409
24566,48.156366,11.638928
24567,48.156366,11.638928
24568,48.156366,11.638928
24570,48.156875,11.640388
24571,48.156875,11.640388
24574,48.150607,11.565487
24577,48.150437,11.565031
24578,48.150038,11.565305
24580,48.150038,11.565305
24581,48.150038,11.565305
24582,48.150038,11.565305
24583,48.150038,11.565305
24584,48.150038,11.565305
24587,48.149958,11.565221
24588,48.149958,11.565221
24589,48.149958,11.565221
24590,48.150038,11.565305
24591,48.151789,11.62985
24593,48.151789,11.62985
24595,48.151806,11.630264
24596,48.151806,11.630264
24597,48.151806,11.630264
24598,48.151806,11.630264
24599,48.151806,11.630264
24600,48.151964,11.629906
24603,48.151964,11.629906
24604,48.152182,11.629959
24608,48.122791,11.578267
24609,48.122791,11.578267
24615,48.123935,11.578798
24618,48.123935,11.578798
24619,48.123619,11.579003
24620,48.123619,11.579003
24622,48.123619,11.579003
24623,48.123702,11.578574
24625,48.123702,11.578574
24626,48.123702,11.578574
24627,48.124634,11.579608
24628,48.122156,11.577164
24629,48.124553,11.579672
24630,48.124553,11.579672
24631,48.121923,11.57694
24632,48.121923,11.57694
24633,48.121772,11.576877
24634,48.121772,11.576877
24638,48.121405,11.576623
24640,48.121248,11.57643
24641,48.124186,11.579417
24642,48.124186,11.579417
24643,48.124186,11.579417
24644,48.124186,11.579417
24650,48.126344,11.593123
24660,48.126309,11.593496
24661,48.126309,11.593496
24667,48.129088,11.484768
24682,48.14996,11.65855
24706,48.144205,11.683395
24707,48.144401,11.683436
24743,48.141419,11.682586
24744,48.141419,11.682586
24745,48.141815,11.682258
24746,48.141815,11.682258
24748,48.16688,11.475142
24749,48.165978,11.475269
24750,48.166485,11.47473
24782,48.161557,11.542157
24783,48.161415,11.541959
24784,48.128118,11.576414
24785,48.128118,11.576414
24786,48.128118,11.576414
24787,48.128118,11.576414
24788,48.129221,11.57861
24789,48.129221,11.57861
24793,48.129401,11.578967
24796,48.12825,11.576562
24797,48.12825,11.576562
24799,48.12825,11.576562
24800,48.12825,11.576562
24801,48.128447,11.576952
24804,48.12897,11.577991
24815,48.163385,11.568998
24816,48.163231,11.569563
24817,48.162777,11.569238
24818,48.162777,11.569238
24821,48.162959,11.569487
24822,48.162959,11.569487
24823,48.162959,11.569487
24824,48.162959,11.569487
24826,48.162959,11.569487
24827,48.162959,11.569487
24829,48.161988,11.568984
24830,48.161988,11.568984
24831,48.161988,11.568984
24832,48.161988,11.568984
24833,48.161988,11.568984
24834,48.161988,11.568984
24835,48.161988,11.568984
24836,48.163999,11.569148
24838,48.164543,11.569991
24839,48.164543,11.569991
24840,48.164543,11.569991
24854,48.130273,11.693033
24855,48.143586,11.537974
24861,48.131772,11.693095
24863,48.131772,11.693095
24868,48.131971,11.692345
24872,48.131971,11.692345
24873,48.131971,11.692345
24874,48.131971,11.692345
24876,48.1308,11.693383
24877,48.1308,11.693383
24883,48.142776,11.544288
24885,48.142776,11.544288
24888,48.142776,11.544288
24889,48.142776,11.544288
24890,48.142776,11.544288
24891,48.142776,11.544288
24892,48.142776,11.544288
24893,48.142776,11.544288
24896,48.142776,11.544288
24897,48.142776,11.544288
24898,48.142776,11.544288
24900,48.142776,11.544288
24901,48.142776,11.544288
24902,48.142776,11.544288
24909,48.143119,11.539345
24910,48.143119,11.539345
24912,48.143119,11.539345
24913,48.143119,11.539345
24914,48.143119,11.539345
24915,48.143119,11.539345
24916,48.143119,11.539345
24918,48.143119,11.539345
24919,48.143119,11.539345
24923,48.143119,11.539345
24925,48.143119,11.539345
24926,48.143119,11.539345
24927,48.143119,11.539345
24928,48.143119,11.539345
24929,48.143119,11.539345
24934,48.143119,11.539345
24935,48.143119,11.539345
24942,48.157355,11.63888
24943,48.157355,11.63888
24944,48.157355,11.63888
24945,48.157355,11.63888
24946,48.157355,11.63888
24947,48.157355,11.63888
24948,48.157355,11.63888
24951,48.157177,11.637929
24953,48.157177,11.637929
24957,48.157177,11.637929
24973,48.147428,11.645131
24974,48.147639,11.646444
24975,48.147639,11.646444
24976,48.147639,11.646444
24977,48.147639,11.646444
24978,48.14791,11.64537
24979,48.14791,11.64537
24980,48.148066,11.645322
24982,48.148066,11.645322
24983,48.147333,11.645337
24985,48.147676,11.646381
24986,48.14817,11.645898
24988,48.148335,11.646107
24989,48.148335,11.646107
24990,48.148335,11.646107
24991,48.148335,11.646107
24992,48.1474,11.64479
24993,48.14788,11.646054
24995,48.148053,11.64585
24996,48.148053,11.64585
24997,48.147556,11.645544
24998,48.148066,11.646359
25000,48.148066,11.646359
25001,48.148066,11.646359
25002,48.148245,11.646525
25004,48.148245,11.646525
25006,48.147631,11.645707
25007,48.147674,11.645378
25010,48.147699,11.645911
25011,48.148962,11.476931
25014,48.148962,11.476931
25015,48.148962,11.476931
25016,48.148962,11.476931
25017,48.148796,11.47693
25018,48.148796,11.47693
25019,48.148837,11.477394
25020,48.148837,11.477394
25021,48.148837,11.477394
25022,48.148837,11.477394
25023,48.148837,11.477394
25024,48.148983,11.477566
25025,48.148983,11.477566
25026,48.148983,11.477566
25027,48.149125,11.477879
25028,48.149125,11.477879
25029,48.150013,11.476764
25030,48.150013,11.476764
25031,48.150013,11.476764
25032,48.150013,11.476764
25033,48.150013,11.476764
25034,48.150013,11.476764
25035,48.150013,11.476764
25036,48.150013,11.476764
25037,48.150013,11.476764
25038,48.150013,11.476764
25039,48.150013,11.476764
25040,48.150013,11.476764
25041,48.150013,11.476764
25042,48.150013,11.476764
25043,48.150013,11.476764
25044,48.150013,11.476764
25045,48.150013,11.476764
25046,48.150013,11.476764
25047,48.150013,11.476764
25048,48.150013,11.476764
25049,48.150013,11.476764
25050,48.150013,11.476764
25052,48.150013,11.476764
25053,48.150013,11.476764
25055,48.149635,11.476954
25056,48.149635,11.476954
25057,48.149635,11.476954
25058,48.149635,11.476954
25059,48.149635,11.476954
25060,48.149605,11.476651
25061,48.149605,11.476651
25062,48.149605,11.476651
25063,48.149605,11.476651
25064,48.149605,11.476651
25065,48.149605,11.476651
25066,48.149236,11.476942
25067,48.149236,11.476942
25068,48.149236,11.476942
25070,48.150013,11.476764
25073,48.113747,11.682418
25074,48.113747,11.682418
25077,48.11378,11.68163
25078,48.11378,11.68163
25080,48.114301,11.683192
25081,48.112778,11.680184
25101,48.149364,11.456856
25102,48.149659,11.456758
25103,48.149659,11.456758
25104,48.148491,11.455809
25105,48.148523,11.455762
25106,48.148523,11.455762
25107,48.148604,11.45579
25108,48.148604,11.45579
25109,48.148604,11.45579
25110,48.148604,11.45579
25114,48.147926,11.45582
25115,48.147926,11.45582
25117,48.147926,11.45582
25118,48.147948,11.456255
25120,48.148094,11.455765
25123,48.182461,11.441851
25126,48.167769,11.469211
25127,48.167769,11.469211
25128,48.192515,11.453446
25136,48.182461,11.441851
25185,48.171817,11.509902
25186,48.172058,11.509298
25187,48.171927,11.50981
25189,48.171927,11.50981
25190,48.171927,11.50981
25191,48.171927,11.50981
25192,48.171927,11.50981
25193,48.172822,11.509328
25194,48.172822,11.509328
25197,48.175975,11.509461
25198,48.175975,11.509461
25199,48.175975,11.509461
25200,48.176173,11.50944
25202,48.176533,11.509381
25206,48.18122,11.4878
25216,48.202566,11.566555
25217,48.202566,11.566555
25218,48.202566,11.566555
25255,48.150962,11.553482
25260,48.149215,11.552686
25266,48.150047,11.553467
25267,48.150451,11.553852
25268,48.150451,11.553852
25269,48.150429,11.553914
25270,48.15047,11.55347
25271,48.15047,11.55347
25272,48.15047,11.55347
25273,48.15047,11.55347
25274,48.15039,11.55475
25275,48.15039,11.55475
25276,48.150382,11.554953
25277,48.150382,11.554953
25278,48.15038,11.55529
25279,48.15038,11.55529
25280,48.15038,11.55529
25281,48.15038,11.55529
25282,48.150691,11.554133
25283,48.150691,11.554133
25284,48.150691,11.554133
25285,48.150691,11.554133
25286,48.150691,11.554133
25288,48.149041,11.552808
25289,48.150691,11.554133
25290,48.150691,11.554133
25291,48.150691,11.554133
25293,48.150691,11.554133
25295,48.150691,11.554133
25296,48.150691,11.554133
25298,48.15063,11.55494
25300,48.150962,11.553482
25301,48.150962,11.553482
25302,48.150962,11.553482
25304,48.150682,11.554113
25306,48.151079,11.55407
25307,48.150882,11.554272
25308,48.151023,11.554433
25309,48.151023,11.554433
25310,48.151023,11.554433
25311,48.151023,11.554433
25312,48.151023,11.554433
25315,48.151174,11.554495
25316,48.15138,11.55512
25317,48.15138,11.55512
25319,48.15138,11.55512
25320,48.151548,11.554807
25321,48.151548,11.554807
25323,48.151607,11.554879
25324,48.151607,11.554879
25325,48.151607,11.554879
25329,48.1522,11.55464
25330,48.1522,11.55464
25331,48.149347,11.552755
25332,48.149347,11.552755
25335,48.14934,11.553091
25336,48.14934,11.553091
25337,48.14934,11.553091
25339,48.14934,11.553091
25345,48.152023,11.555231
25346,48.152023,11.555231
25347,48.152282,11.555389
25348,48.152458,11.555204
25349,48.149484,11.552856
25350,48.149484,11.552856
25351,48.149484,11.552856
25352,48.149484,11.552856
25353,48.149484,11.552856
25354,48.149484,11.552856
25355,48.149484,11.552856
25358,48.102944,11.593323
25360,48.102194,11.592661
25361,48.101932,11.593009
25362,48.10252,11.59418
25363,48.10252,11.59418
25367,48.10263,11.59413
25368,48.10263,11.59413
25370,48.10263,11.59413
25372,48.10263,11.59413
25373,48.10263,11.59413
25374,48.10263,11.59413
25375,48.10274,11.59406
25376,48.10286,11.594
25377,48.10286,11.594
25380,48.10286,11.594
25381,48.10286,11.594
25382,48.103305,11.592371
25383,48.103305,11.592371
25384,48.10295,11.59395
25385,48.10295,11.59395
25386,48.10295,11.59395
25387,48.10295,11.59395
25389,48.10307,11.59387
25393,48.1024,11.59311
25394,48.10254,11.592472
25396,48.10254,11.592472
25397,48.10254,11.592472
25398,48.10254,11.592472
25399,48.10254,11.592472
25401,48.10254,11.592472
25467,48.096558,11.576184
25469,48.096395,11.575859
25470,48.096279,11.575527
25471,48.096279,11.575527
25472,48.096139,11.575687
25522,48.092381,11.611754
25523,48.090714,11.613071
25525,48.091818,11.611881
25526,48.091818,11.611881
25527,48.091818,11.611881
25529,48.185338,11.464654
25530,48.185558,11.464824
25531,48.185558,11.464824
25532,48.185338,11.464654
25533,48.184867,11.464717
25535,48.185177,11.465464
25536,48.18527,11.46621
25538,48.185936,11.466134
25539,48.185936,11.466134
25540,48.198196,11.545266
25541,48.198881,11.54627
25542,48.198881,11.54627
25543,48.198881,11.54627
25561,48.18532,11.46641
25562,48.114067,11.546756
25563,48.113911,11.546313
25565,48.113371,11.546273
25566,48.112733,11.546209
25567,48.112733,11.546209
25568,48.112733,11.546209
25569,48.112733,11.546209
25570,48.112553,11.546209
25572,48.112553,11.546209
25573,48.112495,11.546181
25575,48.112343,11.546229
25577,48.112343,11.546229
25578,48.112343,11.546229
25579,48.112343,11.546229
25580,48.112343,11.546229
25581,48.112323,11.546136
25583,48.116644,11.508942
25584,48.167014,11.412215
25585,48.167014,11.412215
25599,48.116597,11.514062
25602,48.117095,11.514575
25603,48.117492,11.514532
25604,48.117492,11.514532
25605,48.114239,11.513484
25769,48.105992,11.486449
25803,48.114244,11.530213
25804,48.114244,11.530213
25806,48.114417,11.530203
25808,48.114417,11.530203
25809,48.114417,11.530203
25810,48.114372,11.530488
25812,48.114444,11.530628
25816,48.113473,11.529791
25817,48.113473,11.529791
25820,48.114894,11.532615
25822,48.114894,11.532615
25823,48.114901,11.532926
25825,48.114901,11.532926
25826,48.114901,11.532926
25827,48.114695,11.532883
25828,48.114349,11.532366
25829,48.114258,11.533073
25830,48.114258,11.533073
25831,48.114258,11.533073
25832,48.114258,11.533073
25833,48.114268,11.533201
25835,48.114268,11.533201
25837,48.114268,11.533201
25838,48.114006,11.52955
25839,48.114006,11.52955
25842,48.11355,11.530164
25843,48.113673,11.530109
25844,48.11377,11.53011
25845,48.11377,11.53011
25846,48.11424,11.529798
25849,48.11424,11.529798
25850,48.11424,11.529798
25851,48.11424,11.529798
25853,48.11424,11.529798
25855,48.11424,11.529798
25856,48.11424,11.529798
25857,48.11424,11.529798
25859,48.11424,11.529798
25860,48.113954,11.530178
25861,48.113954,11.530178
25863,48.113954,11.530178
25866,48.113958,11.5304
25867,48.113958,11.5304
25869,48.114156,11.530204
25870,48.114156,11.530204
25872,48.113724,11.530656
25882,48.163132,11.631109
25883,48.163132,11.631109
25884,48.163132,11.631109
25885,48.163132,11.631109
25886,48.163258,11.631166
25887,48.163258,11.631166
25888,48.163258,11.631166
25889,48.163258,11.631166
25890,48.163258,11.631166
25891,48.163258,11.631166
25892,48.151627,11.638543
25923,48.085971,11.667831
25925,48.082587,11.666734
25927,48.079426,11.66519
25928,48.079426,11.66519
26227,48.155754,11.424301
26228,48.155754,11.424301
26230,48.155754,11.424301
26231,48.155754,11.424301
26232,48.155754,11.424301
26233,48.155754,11.424301
26234,48.155754,11.424301
26236,48.157482,11.635142
26238,48.157708,11.629736
26241,48.121614,11.654218
26244,48.115412,11.65739
26245,48.116121,11.658363
26246,48.115401,11.657427
26247,48.115401,11.657427
26249,48.115228,11.658035
26252,48.115628,11.658356
26254,48.11834,11.659419
26255,48.11851,11.659759
26256,48.189406,11.460653
26257,48.189963,11.460522
26259,48.178144,11.461982
26260,48.178144,11.461982
26261,48.178144,11.461982
26262,48.178144,11.461982
26263,48.178144,11.461982
26264,48.178144,11.461982
26265,48.178144,11.461982
26266,48.178144,11.461982
26267,48.178144,11.461982
26268,48.178144,11.461982
26270,48.178144,11.461982
26271,48.178144,11.461982
26272,48.178144,11.461982
26273,48.178144,11.461982
26274,48.178144,11.461982
26275,48.178144,11.461982
26276,48.178144,11.461982
26277,48.178144,11.461982
26279,48.178144,11.461982
26281,48.193569,11.459169
26282,48.194226,11.458993
26283,48.19736,11.4575
26284,48.198277,11.457275
26285,48.198899,11.458327
26290,48.179781,11.461435
26293,48.179781,11.461435
26294,48.179781,11.461435
26296,48.179781,11.461435
26299,48.179781,11.461435
26301,48.179781,11.461435
26302,48.179781,11.461435
26305,48.207442,11.4579
26307,48.180143,11.461318
26308,48.180143,11.461318
26310,48.177305,11.461801
26311,48.180445,11.461303
26312,48.180445,11.461303
26313,48.180445,11.461303
26314,48.180445,11.461303
26315,48.180445,11.461303
26316,48.180445,11.461303
26317,48.180445,11.461303
26320,48.183236,11.460916
26322,48.184288,11.461216
26323,48.184288,11.461216
26324,48.187028,11.460765
26325,48.187357,11.460807
26327,48.188245,11.460979
26328,48.188245,11.460979
26331,48.14593,11.645411
26332,48.145622,11.646109
26333,48.146022,11.647194
26334,48.146022,11.647194
26335,48.146022,11.647194
26339,48.123021,11.533753
26340,48.123021,11.533753
26343,48.123028,11.534094
26346,48.122868,11.53406
26347,48.122868,11.53406
26348,48.122868,11.53406
26349,48.122868,11.53406
26350,48.122868,11.53406
26351,48.122868,11.53406
26354,48.123656,11.533514
26355,48.123656,11.533514
26356,48.123656,11.533514
26357,48.123715,11.533551
26358,48.123684,11.533318
26359,48.123684,11.533318
26361,48.123684,11.533318
26362,48.123684,11.533318
26363,48.123684,11.533318
26364,48.123684,11.533318
26365,48.123684,11.533318
26366,48.123289,11.533679
26367,48.123318,11.533459
26368,48.123318,11.533459
26369,48.123318,11.533459
26370,48.123318,11.533459
26371,48.123318,11.533459
26372,48.123774,11.53243
26373,48.123774,11.53243
26374,48.123774,11.53243
26375,48.123774,11.53243
26376,48.123497,11.53283
26377,48.123497,11.53283
26378,48.123497,11.53283
26379,48.123497,11.53283
26380,48.123301,11.532441
26381,48.123301,11.532441
26382,48.123301,11.532441
26383,48.123301,11.532441
26384,48.123301,11.532441
26385,48.123301,11.532441
26386,48.123301,11.532441
26387,48.123301,11.532441
26388,48.123301,11.532441
26389,48.123301,11.532441
26390,48.123301,11.532441
26391,48.12311,11.532774
26392,48.12311,11.532774
26393,48.12311,11.532774
26394,48.12311,11.532774
26395,48.12311,11.532774
26396,48.12311,11.532774
26397,48.122778,11.532946
26398,48.122778,11.532946
26399,48.122778,11.532946
26400,48.122778,11.532946
26401,48.122914,11.532385
26402,48.122914,11.532385
26403,48.122914,11.532385
26404,48.122914,11.532385
26405,48.122914,11.532385
26406,48.122914,11.532385
26407,48.122914,11.532385
26424,48.157082,11.417341
26425,48.157082,11.417341
26427,48.130437,11.514569
26431,48.130932,11.514048
26434,48.130507,11.511744
26435,48.130983,11.51073
26437,48.130995,11.510221
26439,48.130923,11.509961
26440,48.130923,11.509961
26443,48.130923,11.509961
26451,48.151444,11.506847
26456,48.150363,11.50616
26465,48.169271,11.464064
26467,48.169403,11.46705
26468,48.169403,11.46705
26469,48.169403,11.46705
26470,48.169403,11.46705
26471,48.169057,11.465597
26506,48.079497,11.492185
26507,48.07662,11.492252
26508,48.076322,11.491899
26509,48.076322,11.491899
26510,48.076322,11.491899
26512,48.079462,11.492218
26521,48.106664,11.592623
26529,48.122853,11.580926
26531,48.122853,11.580926
26532,48.122853,11.580926
26533,48.122853,11.580926
26534,48.122853,11.580926
26535,48.122853,11.580926
26537,48.122853,11.580926
26538,48.1227,11.580073
26539,48.1227,11.580073
26540,48.1227,11.580073
26541,48.1227,11.580073
26542,48.122629,11.580286
26543,48.122554,11.580491
26544,48.122554,11.580491
26545,48.122554,11.580491
26547,48.122554,11.580491
26549,48.122412,11.579622
26550,48.122412,11.579622
26551,48.122412,11.579622
26557,48.122319,11.579033
26566,48.121694,11.57822
26567,48.121694,11.57822
26569,48.121694,11.57822
26575,48.120647,11.577314
